StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,Distance(mi),AirportCode,Number,Street,Side,City,County,State,ZipCode
8/1/2016 2:46,8/1/2016 2:57,US/Pacific,36.845196,-121.454926,0,KCVH,3317,San Juan Rd,R,Hollister,San Benito,CA,95023
8/1/2016 2:45,8/1/2016 2:55,US/Pacific,37.766026,-121.345222,0,KSCK,,I-205 W,R,Tracy,San Joaquin,CA,95304
8/1/2016 2:46,8/1/2016 2:57,US/Pacific,37.772999,-121.324196,0,KSCK,,I-5 S,R,Lathrop,San Joaquin,CA,95330
8/1/2016 2:50,8/1/2016 3:08,US/Pacific,38.001427,-122.537636,0,KDVO,,US-101 S,R,San Rafael,Marin,CA,94903
8/1/2016 2:57,8/1/2016 3:08,US/Pacific,38.132591,-122.479073,0,KO69,1279,Sears Point Rd,R,Petaluma,Sonoma,CA,94954
8/1/2016 2:54,8/1/2016 3:05,US/Pacific,38.235615,-122.461243,0,KO69,23003,Arnold Dr,L,Sonoma,Sonoma,CA,95476
8/1/2016 2:24,8/1/2016 3:08,US/Pacific,37.799431,-122.438965,0,KSFO,2277,Lombard St,L,San Francisco,San Francisco,CA,94123
8/1/2016 2:56,8/1/2016 3:07,US/Pacific,37.78941,-122.422218,0,KOAK,1499,Van Ness Ave,R,San Francisco,San Francisco,CA,94109
8/1/2016 2:49,8/1/2016 3:08,US/Pacific,37.653076,-122.407112,0,KSFO,,Bayshore Fwy S,R,South San Francisco,San Mateo,CA,94080
8/1/2016 2:52,8/1/2016 3:07,US/Pacific,38.155491,-122.404343,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 2:53,8/1/2016 3:07,US/Pacific,36.811047,-121.78521,0,KWVI,2439,Highway 1,R,Moss Landing,Monterey,CA,95039
8/1/2016 2:53,8/1/2016 3:04,US/Pacific,36.793877,-121.783585,0,KWVI,7965,Highway 1,L,Moss Landing,Monterey,CA,95039
8/1/2016 2:55,8/1/2016 3:07,US/Pacific,36.837498,-121.770943,0,KWVI,1790,Highway 1,R,Moss Landing,Monterey,CA,95039
8/1/2016 2:49,8/1/2016 3:07,US/Pacific,36.792362,-121.666916,0,KSNS,,El Camino Real N,R,Salinas,Monterey,CA,93907
8/1/2016 2:25,8/1/2016 3:08,US/Pacific,36.993702,-121.498177,0,KE16,3383,Pacheco Pass Hwy,L,Gilroy,Santa Clara,CA,95020
8/1/2016 3:08,8/1/2016 3:38,US/Pacific,38.34832,-122.713165,0,KO69,,Redwood Hwy S,R,Rohnert Park,Sonoma,CA,94928
8/1/2016 2:09,8/1/2016 3:15,US/Pacific,37.946022,-122.493721,0,KDVO,2098,Sir Francis Drake Blvd,L,San Quentin,Marin,CA,94964
8/1/2016 3:08,8/1/2016 3:18,US/Pacific,37.810909,-122.477478,0,KSFO,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129
8/1/2016 0:38,8/1/2016 3:17,US/Pacific,37.735325,-122.47509,0,KSFO,2850,19th Ave,L,San Francisco,San Francisco,CA,94132
8/1/2016 2:38,8/1/2016 3:12,US/Pacific,37.727058,-122.475044,0,KSFO,,Winston Dr,R,San Francisco,San Francisco,CA,94132
8/1/2016 0:56,8/1/2016 3:17,US/Pacific,37.787251,-122.472473,0,KSFO,,State Highway 1,R,San Francisco,San Francisco,CA,94129
8/1/2016 2:24,8/1/2016 3:15,US/Pacific,37.800007,-122.446671,0,KSFO,,Richardson Ave,R,San Francisco,San Francisco,CA,94123
8/1/2016 3:01,8/1/2016 3:18,US/Pacific,38.154633,-122.423958,0,KO69,5287,Sears Point Rd,R,Sonoma,Sonoma,CA,95476
8/1/2016 3:09,8/1/2016 3:39,US/Pacific,37.734898,-122.408661,0,KSFO,,I-280 S,R,San Francisco,San Francisco,CA,94134
8/1/2016 3:03,8/1/2016 3:18,US/Pacific,37.781506,-122.396065,0,KOAK,489,3rd St,L,San Francisco,San Francisco,CA,94107
8/1/2016 1:55,8/1/2016 3:14,US/Pacific,37.508743,-122.352592,0,KSQL,,Half Moon Bay Rd,R,Redwood City,San Mateo,CA,94062
8/1/2016 3:07,8/1/2016 3:37,US/Pacific,37.861095,-122.209496,0,KCCR,,Fish Ranch Rd,R,Orinda,Contra Costa,CA,94563
8/1/2016 2:30,8/1/2016 3:16,US/Pacific,38.091965,-122.107399,0,KCCR,,I-680 S,R,Benicia,Solano,CA,94510
8/1/2016 3:01,8/1/2016 3:16,US/Pacific,37.235512,-121.970169,0,KSJC,,CA-17 N,R,Los Gatos,Santa Clara,CA,95032
8/1/2016 3:10,8/1/2016 3:40,US/Pacific,37.255516,-121.955734,0,KSJC,,CA-85 S,R,Los Gatos,Santa Clara,CA,95032
8/1/2016 3:02,8/1/2016 3:12,US/Pacific,38.258038,-121.805443,0,KSUU,4438,Rio Dixon Rd,R,Rio Vista,Solano,CA,94571
8/1/2016 3:04,8/1/2016 3:14,US/Pacific,36.830624,-121.771072,0,KWVI,1941,Highway 1,L,Moss Landing,Monterey,CA,95039
8/1/2016 3:08,8/1/2016 3:18,US/Pacific,36.813473,-121.64138,0,KSNS,2824,El Camino Real N,L,Salinas,Monterey,CA,93907
8/1/2016 2:58,8/1/2016 3:14,US/Pacific,36.934177,-121.387917,0,KCVH,5583,Pacheco Pass Hwy,R,Hollister,San Benito,CA,95023
8/1/2016 3:11,8/1/2016 3:41,US/Pacific,38.485943,-122.961952,0,KSTS,11181,Pocket Canyon Rd,L,Guerneville,Sonoma,CA,95446
8/1/2016 3:18,8/1/2016 3:28,US/Pacific,38.252373,-122.638588,0,KO69,,Redwood Hwy S,R,Petaluma,Sonoma,CA,94954
8/1/2016 3:17,8/1/2016 3:27,US/Pacific,38.132591,-122.479073,0,KO69,1279,Sears Point Rd,R,Petaluma,Sonoma,CA,94954
8/1/2016 3:11,8/1/2016 3:29,US/Pacific,37.820042,-122.47863,0,KSFO,,Golden Gate Bridge,R,San Francisco,San Francisco,CA,94129
8/1/2016 3:18,8/1/2016 3:29,US/Pacific,38.2393,-122.452942,0,KO69,297,Fremont Dr,L,Sonoma,Sonoma,CA,95476
8/1/2016 3:16,8/1/2016 3:29,US/Pacific,37.803474,-122.401588,0,KOAK,1001,The Embarcadero,L,San Francisco,San Francisco,CA,94111
8/1/2016 2:39,8/1/2016 3:28,US/Pacific,37.777233,-122.393105,0,KOAK,262,King St,R,San Francisco,San Francisco,CA,94107
8/1/2016 3:17,8/1/2016 3:29,US/Pacific,37.788109,-122.388039,0,KOAK,470,The Embarcadero,R,San Francisco,San Francisco,CA,94105
8/1/2016 1:26,8/1/2016 3:28,US/Pacific,38.257809,-122.318077,0,KAPC,3240,Sonoma Hwy,R,Napa,Napa,CA,94559
8/1/2016 3:17,8/1/2016 3:27,US/Pacific,37.060898,-122.004585,0,KWVI,,CA-17 N,R,Scotts Valley,Santa Cruz,CA,95066
8/1/2016 3:16,8/1/2016 3:27,US/Pacific,37.16441,-121.989883,0,KSJC,20890,Santa Cruz Hwy,L,Los Gatos,Santa Clara,CA,95033
8/1/2016 3:18,8/1/2016 3:29,US/Pacific,36.514694,-121.937431,0,KMRY,28038,Highway 1,R,Carmel,Monterey,CA,93923
8/1/2016 3:16,8/1/2016 3:46,US/Pacific,38.028072,-121.934494,0,KCCR,101,Highway Ave,L,Bay Point,Contra Costa,CA,94565
8/1/2016 3:12,8/1/2016 3:29,US/Pacific,36.840565,-121.632423,0,KSNS,1947,Highway 101,R,Salinas,Monterey,CA,93907
8/1/2016 2:41,8/1/2016 3:26,US/Pacific,36.841232,-121.505768,0,KCVH,1671,San Juan Hollister Rd,L,San Juan Bautista,San Benito,CA,95045
8/1/2016 3:12,8/1/2016 3:22,US/Pacific,36.842045,-121.458549,0,KCVH,3759,San Juan Hwy,R,San Juan Bautista,San Benito,CA,95045
8/1/2016 3:14,8/1/2016 3:25,US/Pacific,37.770039,-121.328224,0,KSCK,,I-205 W,R,Tracy,San Joaquin,CA,95304
8/1/2016 3:28,8/1/2016 3:38,US/Pacific,38.266537,-122.663551,0,KO69,,Redwood Hwy S,R,Petaluma,Sonoma,CA,94952
8/1/2016 3:20,8/1/2016 3:37,US/Pacific,38.254955,-122.480309,0,KO69,5573,Stage Gulch Rd,R,Sonoma,Sonoma,CA,95476
8/1/2016 3:19,8/1/2016 3:37,US/Pacific,37.830482,-122.479736,0,KSFO,,Moore Rd,R,Sausalito,Marin,CA,94965
8/1/2016 3:12,8/1/2016 3:33,US/Pacific,37.766068,-122.477417,0,KSFO,581,Crossover Dr,L,San Francisco,San Francisco,CA,94122
8/1/2016 3:26,8/1/2016 3:36,US/Pacific,38.237595,-122.457214,0,KO69,23000,Maffei Rd,L,Sonoma,Sonoma,CA,95476
8/1/2016 3:21,8/1/2016 3:37,US/Pacific,37.473244,-122.436226,0,KHAF,667,Cabrillo Hwy N,R,Half Moon Bay,San Mateo,CA,94019
8/1/2016 3:27,8/1/2016 3:38,US/Pacific,37.787804,-122.421898,0,KOAK,161,Fern St,L,San Francisco,San Francisco,CA,94109
8/1/2016 3:20,8/1/2016 3:31,US/Pacific,37.781384,-122.420601,0,KSFO,601,Van Ness Ave,R,San Francisco,San Francisco,CA,94102
8/1/2016 3:28,8/1/2016 3:38,US/Pacific,37.798782,-122.397415,0,KOAK,929,The Embarcadero,R,San Francisco,San Francisco,CA,94111
8/1/2016 3:01,8/1/2016 3:38,US/Pacific,38.153328,-122.394966,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 3:12,8/1/2016 3:38,US/Pacific,38.255634,-122.344055,0,KAPC,4947,Sonoma Hwy,L,Napa,Napa,CA,94559
8/1/2016 3:25,8/1/2016 3:38,US/Pacific,38.127296,-122.1073,0,KCCR,,I-680 S,R,Benicia,Solano,CA,94510
8/1/2016 3:24,8/1/2016 3:35,US/Pacific,37.660915,-122.104385,0,KHWD,,Nimitz Fwy S,R,Hayward,Alameda,CA,94541
8/1/2016 3:23,8/1/2016 3:38,US/Pacific,36.813808,-121.785667,0,KWVI,2370,Highway 1,R,Moss Landing,Monterey,CA,95039
8/1/2016 3:20,8/1/2016 3:35,US/Pacific,36.990417,-121.494728,0,KE16,3760,Pacheco Pass Hwy,R,Gilroy,Santa Clara,CA,95020
8/1/2016 3:27,8/1/2016 3:38,US/Pacific,36.931076,-121.388832,0,KCVH,4927,Pacheco Pass Hwy,R,Hollister,San Benito,CA,95023
8/1/2016 3:31,8/1/2016 3:45,US/Pacific,38.259521,-122.651695,0,KO69,,Redwood Hwy S,R,Petaluma,Sonoma,CA,94954
8/1/2016 3:35,8/1/2016 3:46,US/Pacific,38.630535,-122.603333,0,KSTS,4041,Lake County Hwy,L,Calistoga,Napa,CA,94515
8/1/2016 3:37,8/1/2016 3:48,US/Pacific,38.503765,-122.467857,0,KSTS,1188,Main St,R,Saint Helena,Napa,CA,94574
8/1/2016 3:37,8/1/2016 3:47,US/Pacific,38.244774,-122.446037,0,KO69,,Fremont Rd,R,Sonoma,Sonoma,CA,95476
8/1/2016 3:30,8/1/2016 3:44,US/Pacific,37.823738,-122.318832,0,KOAK,,I-80 W,R,Oakland,Alameda,CA,94607
8/1/2016 0:35,8/1/2016 3:47,US/Pacific,38.239883,-122.267235,0,KAPC,1457,Napa Vallejo Hwy,L,Napa,Napa,CA,94558
8/1/2016 3:37,8/1/2016 3:48,US/Pacific,37.131981,-121.979988,0,KSJC,23401,Santa Cruz Hwy,L,Los Gatos,Santa Cruz,CA,95033
8/1/2016 3:32,8/1/2016 3:46,US/Pacific,38.395447,-121.924316,0,KVCB,,I-80 E,R,Vacaville,Solano,CA,95687
8/1/2016 3:23,8/1/2016 3:48,US/Pacific,36.795895,-121.783417,0,KWVI,7929,Highway 1,L,Moss Landing,Monterey,CA,95039
8/1/2016 3:29,8/1/2016 3:48,US/Pacific,36.813473,-121.64138,0,KSNS,2824,El Camino Real N,L,Salinas,Monterey,CA,93907
8/1/2016 3:47,8/1/2016 3:58,US/Pacific,37.500645,-122.469673,0,KHAF,3633,Cabrillo Hwy N,L,Half Moon Bay,San Mateo,CA,94019
8/1/2016 3:43,8/1/2016 3:56,US/Pacific,37.666462,-122.465858,0,KSFO,,I-280 S,R,Daly City,San Mateo,CA,94015
8/1/2016 3:38,8/1/2016 3:56,US/Pacific,37.799225,-122.440498,0,KSFO,2371,Lombard St,L,San Francisco,San Francisco,CA,94123
8/1/2016 3:43,8/1/2016 3:54,US/Pacific,37.796745,-122.423553,0,KOAK,2298,Van Ness Ave,R,San Francisco,San Francisco,CA,94109
8/1/2016 3:47,8/1/2016 3:58,US/Pacific,36.487061,-121.937759,0,KMRY,29438,Highway 1,L,Carmel,Monterey,CA,93923
8/1/2016 3:46,8/1/2016 3:56,US/Pacific,37.657379,-121.902336,0,KLVK,,I-680 S,R,Pleasanton,Alameda,CA,94566
8/1/2016 3:38,8/1/2016 3:56,US/Pacific,36.859856,-121.622574,0,KWVI,1889,Highway 101,R,Aromas,San Benito,CA,95004
8/1/2016 3:48,8/1/2016 3:58,US/Pacific,37.048298,-121.579552,0,KE16,,S Valley Fwy N,R,Gilroy,Santa Clara,CA,95020
8/1/2016 3:46,8/1/2016 3:57,US/Pacific,36.860157,-121.576736,0,KCVH,,San Juan Hollister Rd,R,San Juan Bautista,San Benito,CA,95045
8/1/2016 3:47,8/1/2016 3:58,US/Pacific,36.842045,-121.458549,0,KCVH,3759,San Juan Hwy,R,San Juan Bautista,San Benito,CA,95045
8/1/2016 3:41,8/1/2016 4:04,US/Pacific,37.594242,-122.50589,0,KSFO,570,San Pedro Ave,R,Pacifica,San Mateo,CA,94044
8/1/2016 3:54,8/1/2016 4:05,US/Pacific,38.254955,-122.480309,0,KO69,5573,Stage Gulch Rd,R,Sonoma,Sonoma,CA,95476
8/1/2016 3:49,8/1/2016 4:00,US/Pacific,38.503765,-122.467857,0,KSTS,1188,Main St,R,Saint Helena,Napa,CA,94574
8/1/2016 3:50,8/1/2016 4:06,US/Pacific,37.469753,-122.433556,0,KHAF,86,Cabrillo Hwy N,L,Half Moon Bay,San Mateo,CA,94019
8/1/2016 3:01,8/1/2016 4:05,US/Pacific,38.153328,-122.394966,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 2:59,8/1/2016 4:04,US/Pacific,37.78334,-122.393265,0,KOAK,383,Bryant St,L,San Francisco,San Francisco,CA,94107
8/1/2016 3:46,8/1/2016 4:04,US/Pacific,37.354496,-121.941299,0,KSJC,638,El Camino Real,R,Santa Clara,Santa Clara,CA,95050
8/1/2016 3:49,8/1/2016 4:06,US/Pacific,37.623905,-121.880257,0,KLVK,,I-680 S,R,Sunol,Alameda,CA,94586
8/1/2016 3:56,8/1/2016 4:06,US/Pacific,37.04557,-121.578377,0,KE16,,S Valley Fwy N,R,Gilroy,Santa Clara,CA,95020
8/1/2016 3:50,8/1/2016 4:02,US/Pacific,38.630714,-121.506645,0,KMCC,,I-80 W,R,Sacramento,Sacramento,CA,95834
8/1/2016 3:52,8/1/2016 4:03,US/Pacific,36.842834,-121.457031,0,KCVH,4369,San Juan Rd,R,Hollister,San Benito,CA,95023
8/1/2016 3:19,8/1/2016 4:17,US/Pacific,37.830482,-122.479736,0,KSFO,,Moore Rd,R,Sausalito,Marin,CA,94965
8/1/2016 3:50,8/1/2016 4:17,US/Pacific,37.800358,-122.447189,0,KSFO,,Francisco St,R,San Francisco,San Francisco,CA,94123
8/1/2016 4:08,8/1/2016 4:19,US/Pacific,38.246204,-122.43251,0,KO69,1850,Fremont Dr,R,Sonoma,Sonoma,CA,95476
8/1/2016 4:05,8/1/2016 4:16,US/Pacific,37.772861,-122.406517,0,KSFO,993,Bryant St,L,San Francisco,San Francisco,CA,94103
8/1/2016 0:50,8/1/2016 4:19,US/Pacific,37.834496,-122.295242,0,KOAK,,Eastshore Fwy W,R,Emeryville,Alameda,CA,94608
8/1/2016 4:05,8/1/2016 4:16,US/Pacific,37.452518,-122.127541,0,KPAO,,Bayshore Fwy S,R,Palo Alto,Santa Clara,CA,94303
8/1/2016 4:06,8/1/2016 4:19,US/Pacific,37.669827,-122.109917,0,KHWD,,Nimitz Fwy S,R,Hayward,Alameda,CA,94541
8/1/2016 4:02,8/1/2016 4:19,US/Pacific,36.965546,-121.552078,0,KE16,4412,Monterey Rd,R,Gilroy,Santa Clara,CA,95020
8/1/2016 4:07,8/1/2016 4:17,US/Pacific,36.841389,-121.492981,0,KCVH,2316,San Juan Hollister Rd,L,San Juan Bautista,San Benito,CA,95045
8/1/2016 4:01,8/1/2016 4:17,US/Pacific,36.842834,-121.457031,0,KCVH,4369,San Juan Rd,R,Hollister,San Benito,CA,95023
8/1/2016 4:12,8/1/2016 4:23,US/Pacific,37.468136,-122.433395,0,KHAF,,San Mateo Rd,R,Half Moon Bay,San Mateo,CA,94019
8/1/2016 3:37,8/1/2016 4:25,US/Pacific,37.776356,-122.394241,0,KOAK,,4th St,R,San Francisco,San Francisco,CA,94107
8/1/2016 3:41,8/1/2016 4:29,US/Pacific,37.787331,-122.387985,0,KOAK,512,The Embarcadero,R,San Francisco,San Francisco,CA,94105
8/1/2016 1:26,8/1/2016 4:28,US/Pacific,38.255928,-122.346542,0,KAPC,5020,Sonoma Hwy,R,Napa,Napa,CA,94559
8/1/2016 4:14,8/1/2016 4:29,US/Pacific,36.984467,-122.029854,0,KWVI,,State Highway 1,R,Santa Cruz,Santa Cruz,CA,95060
8/1/2016 4:09,8/1/2016 4:28,US/Pacific,36.514694,-121.937431,0,KMRY,28038,Highway 1,R,Carmel,Monterey,CA,93923
8/1/2016 4:15,8/1/2016 4:26,US/Pacific,37.626373,-121.880341,0,KLVK,,I-680 S,R,Pleasanton,Alameda,CA,94566
8/1/2016 4:01,8/1/2016 4:25,US/Pacific,36.842045,-121.458549,0,KCVH,3759,San Juan Hwy,R,San Juan Bautista,San Benito,CA,95045
8/1/2016 4:23,8/1/2016 4:38,US/Pacific,38.255329,-122.644249,0,KO69,,Redwood Hwy S,R,Petaluma,Sonoma,CA,94954
8/1/2016 3:19,8/1/2016 4:36,US/Pacific,37.830482,-122.479736,0,KSFO,,Moore Rd,R,Sausalito,Marin,CA,94965
8/1/2016 4:25,8/1/2016 4:36,US/Pacific,37.790356,-122.422409,0,KOAK,,Van Ness Ave,R,San Francisco,San Francisco,CA,94109
8/1/2016 4:21,8/1/2016 4:33,US/Pacific,38.125099,-122.106995,0,KCCR,,I-680 S,R,Benicia,Solano,CA,94510
8/1/2016 4:21,8/1/2016 4:35,US/Pacific,37.407658,-122.065964,0,KNUQ,,US-101 N,R,Mountain View,Santa Clara,CA,94043
8/1/2016 3:04,8/1/2016 4:34,US/Pacific,36.810059,-121.784798,0,KWVI,,Highway 1,R,Moss Landing,Monterey,CA,95039
8/1/2016 4:15,8/1/2016 4:34,US/Pacific,37.05682,-120.879196,0,KMCE,1629,W Pacheco Blvd,R,Los Banos,Merced,CA,93635
8/1/2016 4:36,8/1/2016 4:48,US/Pacific,39.272102,-123.246475,0,KUKI,8496,N Highway 101,L,Willits,Mendocino,CA,95490
8/1/2016 4:31,8/1/2016 4:47,US/Pacific,37.932549,-122.40567,0,KCCR,,Richmond-San Rafael Brg,R,Richmond,Contra Costa,CA,94801
8/1/2016 4:30,8/1/2016 4:47,US/Pacific,38.147907,-122.254883,0,KAPC,,Sonoma Blvd,R,Vallejo,Solano,CA,94589
8/1/2016 4:35,8/1/2016 4:47,US/Pacific,36.542843,-121.908218,0,KMRY,26330,Highway 1,R,Carmel,Monterey,CA,93923
8/1/2016 3:04,8/1/2016 4:48,US/Pacific,36.792885,-121.783669,0,KWVI,7981,Highway 1,L,Moss Landing,Monterey,CA,95039
8/1/2016 4:30,8/1/2016 4:48,US/Pacific,36.825974,-121.775558,0,KWVI,2049,Highway 1,L,Moss Landing,Monterey,CA,95039
8/1/2016 4:37,8/1/2016 4:48,US/Pacific,37.139675,-121.639366,0,KE16,,S Valley Fwy N,R,Morgan Hill,Santa Clara,CA,95037
8/1/2016 4:29,8/1/2016 4:48,US/Pacific,36.841221,-121.50692,0,KCVH,1641,San Juan Hollister Rd,L,San Juan Bautista,San Benito,CA,95045
8/1/2016 4:35,8/1/2016 4:47,US/Pacific,38.641743,-121.463402,0,KMCC,,I-80 W,R,Sacramento,Sacramento,CA,95838
8/1/2016 4:25,8/1/2016 6:25,US/Pacific,38.649639,-121.373032,0,KMCC,,I-80 Bus W,R,North Highlands,Sacramento,CA,95660
8/1/2016 4:29,8/1/2016 4:55,US/Pacific,38.151485,-122.447769,0,KO69,4006,Sears Point Rd,L,Sonoma,Sonoma,CA,95476
8/1/2016 3:50,8/1/2016 4:55,US/Pacific,37.800007,-122.446671,0,KSFO,,Richardson Ave,R,San Francisco,San Francisco,CA,94123
8/1/2016 4:48,8/1/2016 4:58,US/Pacific,38.152969,-122.441162,0,KO69,4266,Sears Point Rd,R,Sonoma,Sonoma,CA,95476
8/1/2016 4:25,8/1/2016 4:58,US/Pacific,38.153328,-122.394966,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 4:51,8/1/2016 5:01,US/Pacific,37.099358,-121.976059,0,KWVI,9160,Santa Cruz Hwy,L,Scotts Valley,Santa Cruz,CA,95066
8/1/2016 4:53,8/1/2016 5:06,US/Pacific,36.85577,-121.631844,0,KWVI,,Highway 101,R,Aromas,Monterey,CA,95004
8/1/2016 4:56,8/1/2016 5:06,US/Pacific,36.840599,-121.533707,0,KCVH,,San Juan Hollister Rd,R,San Juan Bautista,San Benito,CA,95045
8/1/2016 5:07,8/1/2016 5:37,US/Pacific,38.605522,-122.595421,0,KSTS,3121,Lake County Hwy,L,Calistoga,Napa,CA,94515
8/1/2016 4:58,8/1/2016 5:28,US/Pacific,38.589031,-122.577271,0,KSTS,1299,Silverado Trl,L,Calistoga,Napa,CA,94515
8/1/2016 5:07,8/1/2016 5:37,US/Pacific,38.236202,-122.526649,0,KO69,4898,Adobe Rd,L,Petaluma,Sonoma,CA,94954
8/1/2016 3:50,8/1/2016 5:16,US/Pacific,37.799683,-122.446198,0,KSFO,,Richardson Ave,R,San Francisco,San Francisco,CA,94123
8/1/2016 2:02,8/1/2016 5:14,US/Pacific,37.766315,-122.405258,0,KSFO,,Central Fwy,R,San Francisco,San Francisco,CA,94103
8/1/2016 5:06,8/1/2016 5:36,US/Pacific,37.976574,-122.294052,0,KCCR,353,Shirley Vista St,R,El Sobrante,Contra Costa,CA,94803
8/1/2016 5:08,8/1/2016 5:38,US/Pacific,37.891762,-122.171265,0,KCCR,,CA-24 W,R,Orinda,Contra Costa,CA,94563
8/1/2016 4:59,8/1/2016 5:29,US/Pacific,38.222748,-122.12883,0,KAPC,,Suisun Valley Rd,R,Fairfield,Solano,CA,94534
8/1/2016 5:05,8/1/2016 5:35,US/Pacific,37.421124,-122.092476,0,KNUQ,,US-101 N,R,Mountain View,Santa Clara,CA,94043
8/1/2016 4:57,8/1/2016 5:27,US/Pacific,37.409042,-122.07045,0,KNUQ,,US-101 N,R,Mountain View,Santa Clara,CA,94043
8/1/2016 4:56,8/1/2016 5:18,US/Pacific,38.284428,-122.040138,0,KSUU,,I-80 E,R,Fairfield,Solano,CA,94533
8/1/2016 5:06,8/1/2016 5:16,US/Pacific,37.233688,-121.971046,0,KSJC,,CA-17 N,R,Los Gatos,Santa Clara,CA,95032
8/1/2016 4:58,8/1/2016 5:28,US/Pacific,38.505337,-121.785492,0,KEDU,,CA-113 N,R,Dixon,Solano,CA,95620
8/1/2016 5:04,8/1/2016 5:34,US/Pacific,37.700714,-121.773895,0,KLVK,,N Livermore Ave,R,Livermore,Alameda,CA,94551
8/1/2016 5:01,8/1/2016 5:31,US/Pacific,37.119289,-121.626114,0,KE16,,Tennant Ave,R,Morgan Hill,Santa Clara,CA,95037
8/1/2016 5:02,8/1/2016 5:12,US/Pacific,36.902359,-121.556503,0,KCVH,,US-101 N,R,San Juan Bautista,San Benito,CA,95045
8/1/2016 5:01,8/1/2016 5:13,US/Pacific,36.841129,-121.514954,0,KCVH,1340,San Juan Hollister Rd,L,San Juan Bautista,San Benito,CA,95045
8/1/2016 5:13,8/1/2016 5:24,US/Pacific,39.409458,-123.353874,0,KUKI,100,E Valley St,R,Willits,Mendocino,CA,95490
8/1/2016 5:12,8/1/2016 5:28,US/Pacific,38.263836,-122.659348,0,KO69,,US-101 S,R,Petaluma,Sonoma,CA,94952
8/1/2016 5:18,8/1/2016 5:28,US/Pacific,38.241604,-122.622299,0,KO69,,Redwood Hwy S,R,Petaluma,Sonoma,CA,94952
8/1/2016 4:59,8/1/2016 5:27,US/Pacific,38.132816,-122.339127,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 5:09,8/1/2016 5:39,US/Pacific,38.216862,-122.13784,0,KAPC,,I-80 W,R,Fairfield,Solano,CA,94534
8/1/2016 5:14,8/1/2016 5:26,US/Pacific,37.233688,-121.971046,0,KSJC,,CA-17 N,R,Los Gatos,Santa Clara,CA,95032
8/1/2016 4:02,8/1/2016 5:28,US/Pacific,36.968922,-121.55307,0,KE16,4600,Monterey Rd,R,Gilroy,Santa Clara,CA,95020
8/1/2016 4:46,8/1/2016 5:36,US/Pacific,38.150887,-122.449356,0,KO69,3990,Sears Point Rd,L,Sonoma,Sonoma,CA,95476
8/1/2016 5:28,8/1/2016 5:45,US/Pacific,38.207615,-122.599487,0,KO69,4641,Redwood Hwy S,L,Petaluma,Sonoma,CA,94952
8/1/2016 5:39,8/1/2016 5:49,US/Pacific,37.664204,-122.458366,0,KSFO,4169,Junipero Serra Blvd,R,South San Francisco,San Mateo,CA,94080
8/1/2016 5:30,8/1/2016 5:43,US/Pacific,37.78793,-122.388756,0,KOAK,470,Spear St,R,San Francisco,San Francisco,CA,94105
8/1/2016 5:27,8/1/2016 5:49,US/Pacific,38.148788,-122.380836,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 5:46,8/1/2016 5:56,US/Pacific,38.25882,-122.650444,0,KO69,,Redwood Hwy S,R,Petaluma,Sonoma,CA,94954
8/1/2016 5:43,8/1/2016 5:55,US/Pacific,38.153328,-122.394966,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 5:47,8/1/2016 5:57,US/Pacific,37.241081,-121.966576,0,KSJC,,CA-17 N,R,Los Gatos,Santa Clara,CA,95032
8/1/2016 5:10,8/1/2016 5:54,US/Pacific,37.962715,-121.941368,0,KCCR,2000,Kirker Pass Rd,R,Concord,Contra Costa,CA,94521
8/1/2016 5:47,8/1/2016 5:57,US/Pacific,37.052528,-121.58139,0,KE16,,S Valley Fwy N,R,Gilroy,Santa Clara,CA,95020
8/1/2016 5:53,8/1/2016 6:04,US/Pacific,38.946232,-123.081665,0,KUKI,16369,S Highway 101,R,Hopland,Mendocino,CA,95449
8/1/2016 5:47,8/1/2016 6:05,US/Pacific,38.133804,-122.342247,0,KAPC,,Sears Point Rd,R,Vallejo,Solano,CA,94592
8/1/2016 5:52,8/1/2016 6:05,US/Pacific,37.532043,-122.006577,0,KPAO,,Nimitz Fwy S,R,Newark,Alameda,CA,94560
8/1/2016 5:56,8/1/2016 6:06,US/Pacific,37.952343,-121.956894,0,KCCR,,Kirker Pass Rd,R,Clayton,Contra Costa,CA,94517
8/1/2016 5:55,8/1/2016 6:06,US/Pacific,38.399036,-121.919716,0,KVCB,,I-80 E,R,Vacaville,Solano,CA,95687
8/1/2016 5:47,8/1/2016 6:05,US/Pacific,37.672192,-121.842049,0,KLVK,2179,Stanley Blvd,R,Pleasanton,Alameda,CA,94566
8/1/2016 5:50,8/1/2016 6:01,US/Pacific,36.650005,-121.616516,0,KSNS,,US-101 N,R,Salinas,Monterey,CA,93901
